likes,reposts,views,comments,attachments,text,movie,director,year,additional_info,oscar_winner,oscar_nominee,palme_winner,globe_winner,movie_flg,log_likes,log_reposts,log_views,log_comments,reactions,ER,prize,other_award
230,33,19065,0,4,🌺 Повседневный стиль от Джиллиан Андерсон из 90-х 🌺,,,0,🌺 Повседневный стиль от Джиллиан Андерсон из 90-х 🌺,0.0,,,,False,5.442417710521793,3.5263605246161616,9.855661923053525,0.0,263,1.3794912142669815,,
192,217,28986,0,9,"Депрессия, горе и эмоциональная изоляция 📽",,,0,"Депрессия, горе и эмоциональная изоляция 📽",0.0,,,,False,5.262690188904886,5.384495062789089,10.27460273260088,0.0,409,1.4110260125577865,,
213,23,25314,7,4,🌷 Вайнона Райдер в объективе Стивена Майзеля 🌷,,,0,🌷 Вайнона Райдер в объективе Стивена Майзеля 🌷,0.0,,,,False,5.365976015021851,3.1780538303479458,10.13915238440401,2.079441541679836,243,0.9599431144821048,,
136,17,11628,0,1,"🥀 Бриттани Мерфи на съёмках фильма «Высший пилотаж», 2002 🥀",,,2002,"🥀 Бриттани Мерфи на съёмках фильма «Высший пилотаж»,  🥀",0.0,,,,False,4.919980925828125,2.8903717578961645,9.361257257293044,0.0,153,1.3157894736842104,,
521,563,28701,39,9,Подростковые фильмы ужасов 90-х 📽,,,0,Подростковые фильмы ужасов 90-х 📽,0.0,,,,False,6.257667587882639,6.335054251498059,10.264722085730876,3.688879454113936,1123,3.9127556531131322,,
375,84,25217,4,6,"🖤 Моника Беллуччи для Madame Figaro, 1993 🖤",,,1993,"🖤 Моника Беллуччи для Madame Figaro,  🖤",0.0,,,,False,5.929589143389895,4.442651256490317,10.135313304233172,1.6094379124341005,463,1.8360629733909666,,
229,331,30776,8,9,"Фильмы с атмосферой, настроением Ланы Дель Рей 📽",,,0,"Фильмы с атмосферой, настроением Ланы Дель Рей 📽",0.0,,,,False,5.438079308923196,5.805134968916488,10.334522936755825,2.19722457733622,568,1.8455939693267482,,
117,48,27787,0,9,"🥀 Вэнити в фильме «Никогда не рано умирать», 1986 🥀",,,1986,"🥀 Вэнити в фильме «Никогда не рано умирать»,  🥀",0.0,,,,False,4.770684624465665,3.8918202981106265,10.232359551812772,0.0,165,0.5938028574513261,,
406,312,23759,24,9,"Русалки, сирены, ундины и прочая водная женская нежить 📽",,,0,"Русалки, сирены, ундины и прочая водная женская нежить 📽",0.0,,,,False,6.008813185442595,5.746203190540153,10.07575877347658,3.218875824868201,742,3.1230270634285953,,
493,148,40673,6,9,"🌻 Орнелла Мути в фильме «Приманка для девушки», 1974 🌻",,,1974,"🌻 Орнелла Мути в фильме «Приманка для девушки»,  🌻",0.0,,,,False,6.202535517187923,5.003946305945459,10.61334434665902,1.9459101490553128,647,1.5907358690040077,,
